Price,Adj Close,Close,High,Low,Open,Volume
2020-05-22,8.991985321044922,9.026249885559082,9.093000411987305,8.713250160217285,8.825249671936035,1038764000
2020-05-26,8.684656143188477,8.71774959564209,9.181750297546388,8.67199993133545,9.156749725341797,770780000
2020-05-27,8.492887496948242,8.525250434875488,8.632749557495117,7.996749877929687,8.625,1175892000
2020-05-28,8.454780578613281,8.487000465393066,8.760499954223633,8.379249572753906,8.412249565124512,734896000
2020-05-29,8.841808319091797,8.875499725341797,8.875499725341797,8.484999656677246,8.554499626159668,745256000
2020-06-01,8.772821426391602,8.806249618530273,8.840749740600586,8.689499855041504,8.833250045776367,389876000
2020-06-02,8.791747093200684,8.825249671936035,8.837249755859375,8.657999992370605,8.796250343322754,391320000
2020-06-03,8.736209869384766,8.769499778747559,8.866250038146973,8.699999809265137,8.822250366210938,365440000
2020-06-04,8.737205505371094,8.766500473022461,8.943249702453613,8.677499771118164,8.727999687194824,424280000
2020-06-05,8.890193939208984,8.920000076293945,8.996999740600586,8.708000183105469,8.794500350952148,481748000
2020-06-08,8.775578498840332,8.805000305175781,8.889749526977539,8.685750007629395,8.877249717712402,387736000
2020-06-09,9.01577377319336,9.04599952697754,9.109749794006348,8.751250267028809,8.800000190734863,468488000
2020-06-10,9.335451126098633,9.36674976348877,9.5,9.153499603271484,9.167750358581545,632180000
2020-06-11,8.766857147216797,8.796250343322754,9.261249542236328,8.78600025177002,9.149999618530272,583652000
2020-06-12,8.902650833129883,8.932499885559082,9.187250137329102,8.70324993133545,9.162500381469728,570908000
2020-06-15,9.14309787750244,9.173749923706056,9.182250022888184,8.743749618530273,8.815250396728516,400004000
2020-06-16,9.038195610046388,9.068499565124512,9.26675033569336,8.838749885559082,9.225000381469728,535716000
2020-06-17,9.205135345458984,9.236000061035156,9.298999786376951,9.070249557495115,9.113750457763672,408304000
2020-06-18,9.187198638916016,9.218000411987305,9.282500267028809,9.114500045776367,9.22700023651123,254408000
2020-06-19,9.230302810668944,9.261249542236328,9.44499969482422,9.227250099182127,9.24250030517578,524160000
2020-06-22,9.494915008544922,9.52674961090088,9.53125,9.273249626159668,9.300000190734863,398468000
2020-06-23,9.41842555999756,9.449999809265137,9.642499923706056,9.407500267028809,9.550999641418455,375108000
2020-06-24,9.204638481140137,9.23550033569336,9.556500434875488,9.14449977874756,9.47624969482422,449372000
2020-06-25,9.45828914642334,9.489999771118164,9.505000114440918,9.182250022888184,9.35575008392334,376072000
2020-06-26,9.124404907226562,9.154999732971191,9.5,9.125,9.5,592084000
2020-06-29,9.16925811767578,9.199999809265137,9.204500198364258,8.899999618530273,9.169750213623049,342248000
2020-06-30,9.466012001037598,9.497750282287598,9.526249885559082,9.26650047302246,9.314000129699709,367892000
2020-07-01,9.49815559387207,9.529999732971191,9.575750350952148,9.413000106811523,9.520750045776367,326648000
2020-07-02,9.580132484436035,9.612250328063965,9.737500190734863,9.57824993133545,9.638999938964844,364056000
2020-07-06,9.80637264251709,9.83924961090088,9.9087495803833,9.712499618530272,9.74174976348877,315892000
2020-07-07,9.838764190673828,9.871749877929688,10.06999969482422,9.850749969482422,9.946249961853027,357800000
2020-07-08,10.181862831115724,10.215999603271484,10.225000381469728,9.965499877929688,9.993749618530272,365480000
2020-07-09,10.473882675170898,10.508999824523926,10.56999969482422,10.23349952697754,10.380249977111816,494548000
2020-07-10,10.444232940673828,10.479249954223633,10.65524959564209,10.37874984741211,10.588749885559082,497676000
2020-07-13,10.018659591674805,10.052249908447266,10.79224967956543,10.024999618530272,10.595000267028809,457076000
2020-07-14,10.342323303222656,10.376999855041504,10.402750015258787,9.785499572753906,10.074999809265137,542676000
2020-07-15,10.193076133728027,10.227250099182127,10.43299961090088,10.055749893188477,10.414250373840332,403984000
2020-07-16,10.100886344909668,10.134750366210938,10.20674991607666,9.895500183105469,10.015000343322754,344964000
2020-07-17,10.167414665222168,10.201499938964844,10.248499870300291,10.087750434875488,10.225500106811523,266284000
2020-07-20,10.475628852844238,10.510749816894531,10.53125,10.156749725341797,10.274250030517578,284852000
2020-07-21,10.293987274169922,10.328499794006348,10.5600004196167,10.286749839782717,10.512999534606934,277036000
2020-07-22,10.403868675231934,10.438750267028809,10.602499961853027,10.291500091552734,10.36750030517578,367292000
2020-07-23,10.095901489257812,10.12975025177002,10.54699993133545,10.03125,10.449999809265137,411660000
2020-07-24,10.16043472290039,10.194499969482422,10.364749908447266,9.777000427246094,9.875,473292000
2020-07-27,10.386676788330078,10.421500205993652,10.441749572753906,10.21774959564209,10.232250213623049,292132000
2020-07-28,10.181366920471191,10.215499877929688,10.381999969482422,10.209250450134276,10.374250411987305,271636000
2020-07-29,10.430529594421388,10.465499877929688,10.516249656677246,10.347000122070312,10.39074993133545,284508000
2020-07-30,10.578535079956056,10.61400032043457,10.623000144958496,10.295249938964844,10.375,308880000
2020-07-31,10.579280853271484,10.614749908447266,10.76650047302246,10.43299961090088,10.563249588012695,386080000
2020-08-03,10.973458290100098,11.010250091552734,11.098750114440918,10.715250015258787,10.732500076293944,412720000
2020-08-04,11.190232276916504,11.227749824523926,11.227749824523926,10.906000137329102,11.050000190734863,310336000
2020-08-05,11.249032020568848,11.286749839782717,11.371749877929688,11.166250228881836,11.244000434875488,249924000
2020-08-06,11.297621726989746,11.33549976348877,11.357999801635742,11.178750038146973,11.349749565124512,244316000
2020-08-07,11.162078857421877,11.19950008392334,11.50475025177002,11.037500381469728,11.3125,342516000
2020-08-10,11.127693176269531,11.164999961853027,11.408249855041504,10.856499671936035,11.334250450134276,427796000
2020-08-11,10.81374454498291,10.850000381469728,11.13675022125244,10.79574966430664,11.073749542236328,354512000
2020-08-12,11.402023315429688,11.440250396728516,11.467000007629396,10.958250045776367,10.990750312805176,464412000
2020-08-13,11.40476417541504,11.442999839782717,11.721750259399414,11.35575008392334,11.54599952697754,374460000
2020-08-14,11.525358200073242,11.564000129699709,11.704750061035156,11.440500259399414,11.529999732971191,366436000
2020-08-17,12.2957763671875,12.336999893188477,12.409749984741213,11.81725025177002,11.85124969482422,621300000
2020-08-18,12.219779014587402,12.260749816894531,12.496000289916992,12.08625030517578,12.449999809265137,503448000
2020-08-19,12.097940444946287,12.138500213623049,12.3149995803833,12.097999572753906,12.296500205993652,622624000
2020-08-20,12.100430488586426,12.140999794006348,12.375,11.87874984741211,11.975000381469728,921388000
2020-08-21,12.641119003295898,12.683500289916992,12.80875015258789,12.195249557495115,12.201749801635742,999868000
2020-08-24,12.677745819091797,12.720250129699709,12.912500381469728,12.50749969482422,12.883749961853027,490564000
2020-08-25,12.707395553588867,12.75,12.761249542236328,12.573749542236328,12.630749702453612,289076000
2020-08-26,12.730318069458008,12.77299976348877,12.868499755859377,12.677749633789062,12.799249649047852,321244000
2020-08-27,12.586054801940918,12.628250122070312,12.850000381469728,12.566499710083008,12.781499862670898,317604000
2020-08-28,13.103816986083984,13.147749900817873,13.14799976348877,12.642499923706056,12.675000190734863,537160000
2020-08-31,13.32981014251709,13.374500274658203,13.574999809265137,13.037750244140623,13.18274974822998,500840000
2020-09-01,13.77894115447998,13.821000099182127,13.993749618530272,13.43649959564209,13.479999542236328,511316000
2020-09-02,14.302838325500488,14.346500396728516,14.726750373840332,13.899999618530272,14.703749656677246,874012000
2020-09-03,12.97589111328125,13.01550006866455,13.884499549865724,12.87874984741211,13.828749656677246,945128000
2020-09-04,12.584084510803224,12.6225004196167,13.175000190734863,11.704750061035156,12.7837495803833,1463684000
2020-09-08,11.876745223999023,11.913000106811523,12.550000190734863,11.70425033569336,11.73449993133545,795728000
2020-09-09,12.676302909851074,12.71500015258789,12.809249877929688,12.231749534606934,12.399999618530272,736200000
2020-09-10,12.274279594421388,12.311750411987305,13.065250396728516,12.166999816894531,12.989250183105469,698684000
2020-09-11,12.127480506896973,12.16450023651123,12.65250015258789,11.895750045776367,12.48550033569336,636928000
2020-09-14,12.833075523376465,12.872249603271484,13.3149995803833,12.631250381469728,13.081000328063965,1201744000
2020-09-15,12.951465606689451,12.991000175476074,13.298749923706056,12.827750205993652,13.279999732971191,727556000
2020-09-16,12.47641372680664,12.51449966430664,13.09274959564209,12.513750076293944,12.957249641418455,556384000
2020-09-17,12.425569534301758,12.463500022888184,12.589750289916992,12.034749984741213,12.13224983215332,792512000
2020-09-18,12.152153968811035,12.189249992370604,12.63249969482422,11.988750457763672,12.59375,698460000
2020-09-21,12.479158401489258,12.517250061035156,12.522500038146973,11.904500007629396,11.925000190734863,721044000
2020-09-22,12.59929084777832,12.637749671936035,12.64799976348877,12.155500411987305,12.574999809265137,646452000
2020-09-23,12.086852073669434,12.123749732971191,12.72700023651123,12.07925033569336,12.575499534606934,647012000
2020-09-24,12.310420036315918,12.347999572753906,12.569499969482422,12.013999938964844,12.072250366210938,731240000
2020-09-25,12.834569931030272,12.873749732971191,12.883500099182127,12.245750427246094,12.447500228881836,588016000
2020-09-28,12.99532985687256,13.03499984741211,13.051750183105469,12.75,13.040249824523926,573808000
2020-09-29,13.185500144958496,13.225749969482422,13.442749977111816,12.933250427246094,12.9375,621460000
2020-09-30,13.489323616027832,13.530500411987305,13.6225004196167,13.150250434875488,13.157500267028809,689184000
2020-10-01,13.573067665100098,13.614500045776367,13.762749671936035,13.460749626159668,13.758000373840332,525004000
2020-10-02,13.02249813079834,13.062250137329102,13.51949977874756,13.050999641418455,13.225000381469728,552496000
2020-10-05,13.600981712341309,13.642499923706056,13.64424991607666,13.222749710083008,13.236000061035156,479820000
2020-10-06,13.694695472717283,13.736499786376951,14.142000198364258,13.664999961853027,13.829999923706056,784420000
2020-10-07,13.921501159667969,13.96399974822998,14.119250297546388,13.863499641418455,13.999750137329102,418084000
2020-10-08,13.79663372039795,13.838749885559082,14.084500312805176,13.758000373840332,14.074999809265137,378900000
2020-10-09,13.720867156982422,13.762749671936035,13.82425022125244,13.66075038909912,13.767000198364258,346892000
2020-10-12,14.182703971862791,14.22599983215332,14.347000122070312,13.912500381469728,13.989500045776367,434744000
2020-10-13,14.204888343811035,14.248250007629396,14.34850025177002,14.018750190734863,14.296500205993652,344604000
2020-10-14,14.052352905273438,14.095250129699709,14.34274959564209,13.960000038146973,14.290499687194824,276100000
2020-10-15,13.92748737335205,13.970000267028809,14.005749702453612,13.767749786376951,13.810750007629396,267224000
2020-10-16,13.769466400146484,13.81149959564209,14.121500015258787,13.792499542236328,14.036749839782717,242392000
2020-10-19,13.456672668457031,13.497750282287598,13.98349952697754,13.406749725341797,13.902999877929688,298068000
2020-10-20,13.603971481323242,13.645500183105469,13.799750328063965,13.506999969482422,13.583499908447266,229212000
2020-10-21,13.48359203338623,13.524749755859377,13.791500091552734,13.477499961853027,13.625,219596000
2020-10-22,13.320338249206545,13.361000061035156,13.611749649047852,13.231749534606934,13.522500038146973,290480000
2020-10-23,13.548888206481934,13.590250015258787,13.593250274658203,13.291250228881836,13.449999809265137,233484000
2020-10-26,13.101255416870115,13.141249656677246,13.692749977111816,13.03849983215332,13.427000045776367,336896000
2020-10-27,13.355979919433594,13.396750450134276,13.44200038909912,13.191499710083008,13.305999755859377,250520000
2020-10-28,12.588571548461914,12.626999855041504,13.260000228881836,12.609000205993652,13.197999954223633,376520000
2020-10-29,12.98436450958252,13.02400016784668,13.192749977111816,12.75,12.838500022888184,320080000
2020-10-30,12.495857238769531,12.534000396728516,12.93649959564209,12.300000190734863,12.850000381469728,416820000
2020-11-02,12.542462348937988,12.580750465393066,12.836750030517578,12.395000457763672,12.657750129699709,299652000
2020-11-03,12.97987461090088,13.01949977874756,13.104999542236328,12.602749824523926,12.708499908447266,272900000
2020-11-04,13.752267837524414,13.794249534606934,13.827500343322754,13.336999893188477,13.389249801635742,410228000
2020-11-05,14.116903305053713,14.15999984741211,14.33899974822998,13.991000175476074,14.162500381469728,319028000
2020-11-06,14.51768398284912,14.562000274658203,14.588749885559082,13.895000457763672,14.109749794006348,383348000
2020-11-09,13.589265823364258,13.630749702453612,14.691499710083008,13.610750198364258,14.552499771118164,582976000
2020-11-10,12.7311372756958,12.770000457763672,13.606499671936035,12.628250122070312,13.606499671936035,644068000
2020-11-11,13.37716579437256,13.41800022125244,13.4350004196167,12.948249816894531,13.053750038146973,404744000
2020-11-12,13.415796279907228,13.45674991607666,13.765999794006348,13.315999984741213,13.479000091552734,365812000
2020-11-13,13.256534576416016,13.29699993133545,13.668749809265137,13.059249877929688,13.627249717712402,346312000
2020-11-16,13.474120140075684,13.515250205993652,13.649499893188477,13.156000137329102,13.172499656677246,413776000
2020-11-17,13.38140106201172,13.422249794006348,13.5962495803833,13.303750038146973,13.552499771118164,312028000
2020-11-18,13.387883186340332,13.428750038146973,13.60575008392334,13.1850004196167,13.465250015258787,510924000
2020-11-19,13.399348258972168,13.440250396728516,13.487500190734863,13.100000381469728,13.212750434875488,565936000
2020-11-20,13.047922134399414,13.087750434875488,13.494500160217283,13.0649995803833,13.45400047302246,341088000
2020-11-23,13.100011825561523,13.140000343322754,13.38249969482422,13.01550006866455,13.171250343322754,361356000
2020-11-24,12.918315887451172,12.95775032043457,13.161999702453612,12.885000228881836,13.142499923706056,346500000
2020-11-25,13.19447135925293,13.234749794006348,13.26949977874756,13.020000457763672,13.032500267028809,259916000
2020-11-27,13.220891952514648,13.261249542236328,13.407500267028809,13.170499801635742,13.375,167276000
2020-11-30,13.360716819763184,13.40149974822998,13.412500381469728,12.972249984741213,13.265000343322754,286952000
2020-12-01,13.349250793457031,13.390000343322754,13.5287504196167,13.228249549865724,13.492250442504885,296948000
2020-12-02,13.50327968597412,13.544500350952148,13.673500061035156,13.23425006866455,13.350500106811523,283360000
2020-12-03,13.359177589416504,13.395999908447266,13.65999984741211,13.32900047302246,13.587499618530272,199520000
2020-12-04,13.520981788635254,13.558250427246094,13.5600004196167,13.388750076293944,13.44849967956543,202244000
2020-12-07,13.56934642791748,13.606749534606934,13.731249809265137,13.5,13.60124969482422,223244000
2020-12-08,13.31330394744873,13.350000381469728,13.598750114440918,13.281499862670898,13.585000038146973,271920000
2020-12-09,12.8952054977417,12.930749893188477,13.413999557495115,12.868249893188477,13.30049991607666,401300000
2020-12-10,12.93659210205078,12.972249984741213,13.068750381469728,12.849499702453612,12.869000434875488,207764000
2020-12-11,12.977481842041016,13.013250350952148,13.020000457763672,12.822999954223633,12.967249870300291,209264000
2020-12-14,13.272165298461914,13.30875015258789,13.388750076293944,13.077500343322754,13.088000297546388,270156000
2020-12-15,13.323775291442873,13.36050033569336,13.46399974822998,13.186750411987305,13.439749717712402,193016000
2020-12-16,13.206098556518556,13.24250030517578,13.437250137329102,13.212499618530272,13.422499656677246,223116000
2020-12-17,13.30457878112793,13.3412504196167,13.37950038909912,13.178500175476074,13.36674976348877,231384000
2020-12-18,13.235519409179688,13.272000312805176,13.404999732971191,13.070500373840332,13.378999710083008,342064000
2020-12-21,13.29560089111328,13.332249641418455,13.369999885559082,12.967499732971191,13.074749946594238,302332000
2020-12-22,13.241750717163086,13.278249740600586,13.337249755859377,13.053999900817873,13.319250106811523,185580000
2020-12-23,12.973490715026855,13.009249687194824,13.274999618530272,13.005000114440918,13.255999565124512,179144000
2020-12-24,12.95803451538086,12.993749618530272,13.13249969482422,12.938750267028809,13.037249565124512,97884000
2020-12-28,12.864541053771973,12.899999618530272,13.0625,12.763250350952148,13.0625,212564000
2020-12-29,12.907670974731444,12.943249702453612,13.072500228881836,12.842249870300291,12.925000190734863,170372000
2020-12-30,13.109617233276367,13.145750045776367,13.213749885559082,12.896750450134276,12.990249633789062,225396000
2020-12-31,13.019116401672363,13.05500030517578,13.151000022888184,12.914999961853027,13.136500358581545,192424000
2021-01-04,13.07745361328125,13.113499641418455,13.65250015258789,12.962499618530272,13.104249954223633,560640000
2021-01-05,13.367902755737305,13.404749870300291,13.443499565124512,13.086999893188477,13.099749565124512,322760000
2021-01-06,12.57982349395752,12.614500045776367,13.244999885559082,12.586000442504885,13.22249984741211,580424000
2021-01-07,13.30731964111328,13.343999862670898,13.377750396728516,12.886500358581545,12.967499732971191,461480000
2021-01-08,13.240253448486328,13.27674961090088,13.42099952697754,13.041999816894531,13.362500190734863,292528000
2021-01-11,13.58405876159668,13.621500015258787,13.961000442504885,13.362500190734863,13.418749809265137,518344000
2021-01-12,13.447681427001951,13.484749794006348,13.75450038909912,13.345000267028809,13.7524995803833,291476000
2021-01-13,13.494555473327637,13.531749725341797,13.625,13.385000228881836,13.489999771118164,210028000
2021-01-14,13.16396427154541,13.200249671936035,13.599749565124512,13.180500030517578,13.574999809265137,283120000
2021-01-15,12.824155807495115,12.85949993133545,13.325249671936035,12.84850025177002,13.227999687194824,277780000
2021-01-19,12.989446640014648,13.025250434875488,13.093999862670898,12.843999862670898,13.016249656677246,226188000
2021-01-20,13.329010009765623,13.365750312805176,13.430500030517578,13.056750297546388,13.111749649047852,258572000
2021-01-21,13.82938289642334,13.86750030517578,13.999250411987305,13.253000259399414,13.418499946594238,337780000
2021-01-22,13.674805641174316,13.712499618530272,13.841750144958496,13.627249717712402,13.739999771118164,246820000
2021-01-25,13.61571979522705,13.653249740600586,13.828499794006348,13.236499786376951,13.781749725341797,251112000
2021-01-26,13.398320198059082,13.435250282287598,13.644749641418455,13.387499809265137,13.580499649047852,163980000
2021-01-27,12.882240295410156,12.917750358581545,13.232749938964844,12.793749809265137,13.229999542236328,371272000
2021-01-28,13.015125274658203,13.050999641418455,13.339750289916992,12.96049976348877,12.99625015258789,228316000
2021-01-29,12.954042434692385,12.989749908447266,13.334750175476074,12.911499977111816,13.074999809265137,271552000
2021-02-01,13.200615882873535,13.237000465393066,13.270750045776367,12.902750015258787,13.053250312805176,217204000
2021-02-02,13.519485473632812,13.556750297546388,13.571999549865724,13.285499572753906,13.39875030517578,220440000
2021-02-03,13.493309020996094,13.530500411987305,13.931750297546388,13.51650047302246,13.63599967956543,245408000
