Price,Adj Close,Close,High,Low,Open,Volume
2018-08-02,48.95511245727539,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03,49.09675979614258,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06,49.35169219970703,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07,48.88903045654297,51.77750015258789,52.375,51.68999862670898,52.33000183105469,102349600
2018-08-08,48.92208099365234,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09,49.30684280395508,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10,49.15997314453125,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13,49.47740173339844,52.21749877929688,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14,49.685848236083984,52.4375,52.63999938964844,52.06499862670898,52.540000915527344,82992000
2018-08-15,49.80192565917969,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16,50.53150939941406,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17,51.54064178466797,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20,51.0384521484375,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21,50.93894958496094,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22,50.94132232666016,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23,51.04556274414063,53.872501373291016,54.26250076293945,53.650001525878906,53.66249847412109,75532800
2018-08-24,51.20426177978516,54.040000915527344,54.22499847412109,53.77750015258789,54.150001525878906,73905600
2018-08-27,51.62590789794922,54.48500061035156,54.685001373291016,54.08250045776367,54.28749847412109,82100400
2018-08-28,52.04281997680664,54.92499923706055,55.1349983215332,54.72999954223633,54.75249862670898,91107200
2018-08-29,52.81977844238281,55.744998931884766,55.872501373291016,54.852500915527344,55.03749847412109,109019200
2018-08-30,53.305397033691406,56.25749969482422,57.06499862670898,55.59999847412109,55.8125,195175200
2018-08-31,53.921295166015625,56.907501220703125,57.21749877929688,56.5,56.62749862670898,173360400
2018-09-04,54.09420776367188,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05,53.74126815795898,56.71749877929688,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06,52.84821701049805,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07,52.42182922363281,55.32500076293945,56.34249877929688,55.1775016784668,55.462501525878906,150479200
2018-09-10,51.718292236328125,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11,53.02587890625,55.962501525878906,56.07500076293945,54.13999938964844,54.50249862670898,142996000
2018-09-12,52.36735153198242,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13,53.632301330566406,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14,53.02350997924805,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17,51.61170196533203,54.470001220703125,55.73749923706055,54.317501068115234,55.53749847412109,148780400
2018-09-18,51.696964263916016,54.560001373291016,55.462501525878906,54.27999877929688,54.4474983215332,126286800
2018-09-19,51.72776794433594,54.59249877929688,54.90499877929688,53.82500076293945,54.625,108495200
2018-09-20,52.12100601196289,55.00749969482422,55.56999969482422,54.78749847412109,55.060001373291016,106435200
2018-09-21,51.55958557128906,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
2018-09-24,52.3010139465332,55.1974983215332,55.31499862670898,54.157501220703125,54.20500183105469,110773600
2018-09-25,52.63266372680664,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
2018-09-26,52.213375091552734,55.10499954223633,55.9375,54.93999862670898,55.25,95938800
2018-09-27,53.286434173583984,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
2018-09-28,53.47358322143555,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
2018-10-01,53.83363723754883,56.81499862670898,57.35499954223633,56.587501525878906,56.98749923706055,94403200
2018-10-02,54.3121452331543,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
2018-10-03,54.97303771972656,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
2018-10-04,54.00655746459961,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
2018-10-05,53.130104064941406,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
2018-10-08,53.006927490234375,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
2018-10-09,53.74126815795898,56.71749877929688,56.817501068115234,55.5625,55.90999984741211,107564000
2018-10-10,51.25162887573242,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
2018-10-11,50.799198150634766,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
2018-10-12,52.61370468139648,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
2018-10-15,51.48851776123047,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
2018-10-16,52.62318420410156,55.53749847412109,55.747501373291016,54.18999862670898,54.73249816894531,116736000
2018-10-17,52.39577102661133,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
2018-10-18,51.17110824584961,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
2018-10-19,51.9504508972168,54.82749938964844,55.31499862670898,54.35749816894531,54.51499938964844,132314800
2018-10-22,52.267860412597656,55.16249847412109,55.84000015258789,54.73500061035156,54.9474983215332,115168400
2018-10-23,52.76057815551758,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
2018-10-24,50.9508056640625,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
2018-10-25,52.066505432128906,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
2018-10-26,51.2374267578125,54.07500076293945,55.04750061035156,53.16749954223633,53.97499847412109,189033600
2018-10-29,50.27569580078125,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
2018-10-30,50.52677154541016,53.32500076293945,53.79499816894531,52.317501068115234,52.78749847412109,146640000
2018-10-31,51.84383773803711,54.71500015258789,55.11249923706055,54.15499877929688,54.220001220703125,153435600
2018-11-01,52.63975524902344,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
2018-11-02,49.14813232421875,51.869998931884766,53.41249847412109,51.35749816894531,52.38750076293945,365314800
2018-11-05,47.75289535522461,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
2018-11-06,48.269309997558594,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
2018-11-07,49.73322677612305,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
2018-11-08,49.55970001220703,52.122501373291016,52.52999877929688,51.6875,52.494998931884766,101450400
2018-11-09,48.60411834716797,51.11750030517578,51.50249862670898,50.5625,51.38750076293945,137463200
2018-11-12,46.15572738647461,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
2018-11-13,45.69456481933594,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
2018-11-14,44.40381622314453,46.70000076293945,48.619998931884766,46.48249816894531,48.47499847412109,243204000
2018-11-15,45.499656677246094,47.852500915527344,47.99250030517578,46.72499847412109,47.09749984741211,185915200
2018-11-16,46.00360107421875,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
2018-11-19,44.18038558959961,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
2018-11-20,42.06953048706055,44.244998931884766,45.36750030517578,43.87749862670898,44.59249877929688,271300800
2018-11-21,42.02198791503906,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
2018-11-23,40.954681396484375,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
2018-11-26,41.50854110717773,43.65499877929688,43.73749923706055,42.56499862670898,43.560001373291016,179994000
2018-11-27,41.41822052001953,43.560001373291016,43.692501068115234,42.720001220703125,42.87749862670898,165549600
2018-11-28,43.0108528137207,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
2018-11-29,42.68043899536133,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
2018-11-30,42.44985961914063,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
2018-12-03,43.93315887451172,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000
2018-12-04,42.00059509277344,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200
2018-12-06,41.53230285644531,43.68000030517578,43.69499969482422,42.60499954223633,42.93999862670898,172393600
2018-12-07,40.05138397216797,42.122501373291016,43.622501373291016,42.07500076293945,43.372501373291016,169126400
2018-12-10,40.315242767333984,42.400001525878906,42.522499084472656,40.83250045776367,41.25,248104000
2018-12-11,40.08466720581055,42.157501220703125,42.9474983215332,41.75,42.915000915527344,189126800
2018-12-12,40.196388244628906,42.275001525878906,42.97999954223633,42.255001068115234,42.59999847412109,142510800
2018-12-13,40.63615798950195,42.73749923706055,43.14250183105469,42.38750076293945,42.622501373291016,127594400
2018-12-14,39.33588790893555,41.369998931884766,42.27000045776367,41.31999969482422,42.25,162814800
2018-12-17,38.96981048583984,40.98500061035156,42.087501525878906,40.682498931884766,41.36249923706055,177151600
2018-12-18,39.47613906860352,41.51750183105469,41.88249969482422,41.09749984741211,41.345001220703125,135366000
2018-12-19,38.24481201171875,40.22249984741211,41.86249923706055,39.772499084472656,41.5,196189200
2018-12-20,37.27972412109375,39.20750045776367,40.52750015258789,38.82500076293945,40.09999847412109,259092000
2018-12-21,35.82969284057617,37.682498931884766,39.540000915527344,37.407501220703125,39.21500015258789,382978400
2018-12-24,34.90262222290039,36.70750045776367,37.88750076293945,36.647499084472656,37.03749847412109,148676800
2018-12-26,37.36053085327149,39.29249954223633,39.307498931884766,36.68000030517578,37.07500076293945,234330000
2018-12-27,37.11808776855469,39.03749847412109,39.192501068115234,37.51750183105469,38.959999084472656,212468400
2018-12-28,37.137088775634766,39.057498931884766,39.630001068115234,38.63750076293945,39.375,169165600
2018-12-31,37.49603271484375,39.435001373291016,39.84000015258789,39.119998931884766,39.63249969482422,140014000
2019-01-02,37.538818359375,39.47999954223633,39.712501525878906,38.557498931884766,38.72249984741211,148158800
2019-01-03,33.7996826171875,35.54750061035156,36.43000030517578,35.5,35.994998931884766,365248800
2019-01-04,35.2425651550293,37.06499862670898,37.13750076293945,35.95000076293945,36.13249969482422,234428400
2019-01-07,35.164119720458984,36.98249816894531,37.20750045776367,36.47499847412109,37.17499923706055,219111200
2019-01-08,35.83445739746094,37.6875,37.95500183105469,37.130001068115234,37.38999938964844,164101200
2019-01-09,36.44297790527344,38.32749938964844,38.63249969482422,37.407501220703125,37.8224983215332,180396400
2019-01-10,36.55947113037109,38.45000076293945,38.49250030517578,37.71500015258789,38.125,143122800
2019-01-11,36.20052719116211,38.0724983215332,38.42499923706055,37.87749862670898,38.220001220703125,108092800
2019-01-14,35.65616989135742,37.5,37.817501068115234,37.30500030517578,37.712501525878906,129756800
2019-01-15,36.38594436645508,38.26750183105469,38.34749984741211,37.51250076293945,37.567501068115234,114843600
2019-01-16,36.8304443359375,38.73500061035156,38.970001220703125,38.25,38.27000045776367,122278800
2019-01-17,37.04914093017578,38.96500015258789,39.415000915527344,38.31499862670898,38.54999923706055,119284800
2019-01-18,37.27734375,39.20500183105469,39.470001220703125,38.994998931884766,39.375,135004000
2019-01-22,36.44060516357422,38.32500076293945,39.182498931884766,38.15499877929688,39.102500915527344,121576000
2019-01-23,36.587989807128906,38.47999954223633,38.78499984741211,37.92499923706055,38.53749847412109,92522400
2019-01-24,36.29798126220703,38.17499923706055,38.619998931884766,37.935001373291016,38.52750015258789,101766000
2019-01-25,37.50077438354492,39.43999862670898,39.532501220703125,38.58000183105469,38.869998931884766,134142000
2019-01-28,37.15373611450195,39.07500076293945,39.08250045776367,38.415000915527344,38.9474983215332,104768400
2019-01-29,36.76864242553711,38.66999816894531,39.532501220703125,38.52750015258789,39.0625,166348800
2019-01-30,39.28121566772461,41.3125,41.53749847412109,40.057498931884766,40.8125,244439200
2019-01-31,39.56409454345703,41.61000061035156,42.25,41.13999938964844,41.52750015258789,162958400
2019-02-01,39.58311462402344,41.630001068115234,42.244998931884766,41.48249816894531,41.7400016784668,130672400
2019-02-04,40.70745849609375,42.8125,42.915000915527344,41.81999969482422,41.852500915527344,125982000
2019-02-05,41.40394592285156,43.54499816894531,43.77000045776367,43.087501525878906,43.21500015258789,144406400
2019-02-06,41.41822052001953,43.560001373291016,43.89250183105469,43.212501525878906,43.66249847412109,112958400
2019-02-07,40.63378143310547,42.73500061035156,43.48500061035156,42.584999084472656,43.09999847412109,126966800
2019-02-08,40.6815185546875,42.602500915527344,42.665000915527344,42.10499954223633,42.247501373291016,95280000
2019-02-11,40.44755554199219,42.35749816894531,42.8025016784668,42.3125,42.76250076293945,83973600
2019-02-12,40.79610824584961,42.72249984741211,42.75,42.42499923706055,42.525001525878906,89134000
2019-02-13,40.62661743164063,42.54499816894531,43.119998931884766,42.47999954223633,42.84749984741211,89960800
2019-02-14,40.77462005615234,42.70000076293945,42.81499862670898,42.345001220703125,42.4275016784668,87342800
2019-02-15,40.68390274047852,42.60499954223633,42.92499923706055,42.4375,42.8125,98507200
2019-02-19,40.80565643310547,42.73249816894531,42.86000061035156,42.372501373291016,42.4275016784668,75891200
2019-02-20,41.06825256347656,43.00749969482422,43.33000183105469,42.747501373291016,42.79750061035156,104457600
2019-02-21,40.836692810058594,42.76499938964844,43.09249877929688,42.57500076293945,42.95000076293945,68998800
2019-02-22,41.29265213012695,43.24250030517578,43.25,42.845001220703125,42.89500045776367,75652800
2019-02-25,41.59346008300781,43.557498931884766,43.96749877929688,43.48749923706055,43.540000915527344,87493600
2019-02-26,41.617332458496094,43.58250045776367,43.82500076293945,43.29249954223633,43.4275016784668,68280800
2019-02-27,41.74625396728516,43.71749877929688,43.75,43.182498931884766,43.3025016784668,111341600
2019-02-28,41.33562850952149,43.28749847412109,43.727500915527344,43.22999954223633,43.58000183105469,112861600
2019-03-01,41.77011489868164,43.74250030517578,43.78749847412109,43.22249984741211,43.56999969482422,103544800
2019-03-04,41.98020553588867,43.962501525878906,44.4375,43.49250030517578,43.92250061035156,109744800
2019-03-05,41.90380859375,43.88249969482422,44.0,43.6349983215332,43.98500061035156,78949600
2019-03-06,41.662689208984375,43.630001068115234,43.872501373291016,43.48500061035156,43.66749954223633,83241600
2019-03-07,41.180458068847656,43.125,43.61000061035156,43.005001068115234,43.46749877929688,99185600
2019-03-08,41.27833938598633,43.227500915527344,43.26750183105469,42.375,42.58000183105469,95997600
2019-03-11,42.70831298828125,44.72499847412109,44.77999877929688,43.837501525878906,43.872501373291016,128044000
2019-03-12,43.18815612792969,45.227500915527344,45.66749954223633,44.84249877929688,45.0,129870400
2019-03-13,43.37914276123047,45.4275016784668,45.82500076293945,45.22999954223633,45.5625,124130000
2019-03-14,43.861366271972656,45.932498931884766,46.025001525878906,45.63999938964844,45.97499847412109,94318000
