Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2019-09-27,52.63872528076172,54.70500183105469,55.2400016784668,54.31999969482422,55.1349983215332,101408000
2019-09-30,53.877593994140625,55.99250030517578,56.14500045776367,55.1974983215332,55.224998474121094,103909600
2019-10-01,54.02672576904297,56.147499084472656,57.05500030517578,56.04999923706055,56.26750183105469,139223200
2019-10-02,52.67239761352539,54.7400016784668,55.89500045776367,54.48249816894531,55.76499938964844,138449200
2019-10-03,53.11983871459961,55.20500183105469,55.2400016784668,53.782501220703125,54.60749816894531,114426000
2019-10-04,54.6088752746582,56.752498626708984,56.872501373291016,55.97249984741211,56.40999984741211,138478800
2019-10-07,54.62091064453125,56.76499938964844,57.48249816894531,56.459999084472656,56.567501068115234,122306000
2019-10-08,53.98102569580078,56.099998474121094,57.01499938964844,56.08250045776367,56.45500183105469,111820000
2019-10-09,54.613685607910156,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400
2019-10-10,55.34978485107422,57.522499084472656,57.61000061035156,56.82500076293945,56.98249816894531,113013600
2019-10-11,56.82200622558594,59.0525016784668,59.40999984741211,58.07749938964844,58.23749923706055,166795600
2019-10-14,56.74021530151367,58.967498779296875,59.532501220703125,58.66749954223633,58.724998474121094,96427600
2019-10-15,56.607913970947266,58.83000183105469,59.412498474121094,58.720001220703125,59.09749984741211,87360000
2019-10-16,56.37937927246094,58.592498779296875,58.810001373291016,58.29999923706055,58.342498779296875,73903200
2019-10-17,56.598289489746094,58.81999969482422,59.037498474121094,58.380001068115234,58.772499084472656,67585200
2019-10-18,56.870113372802734,59.102500915527344,59.39500045776367,58.5724983215332,58.647499084472656,97433600
2019-10-21,57.85640335083008,60.127498626708984,60.247501373291016,59.33000183105469,59.380001068115234,87247200
2019-10-22,57.72410202026367,59.9900016784668,60.54999923706055,59.904998779296875,60.290000915527344,82293600
2019-10-23,58.49868392944336,60.79499816894531,60.810001373291016,60.30500030517578,60.525001525878906,75828800
2019-10-24,58.59491729736328,60.89500045776367,61.20000076293945,60.45249938964844,61.127498626708984,69275200
2019-10-25,59.31658935546875,61.64500045776367,61.682498931884766,60.720001220703125,60.790000915527344,73477200
2019-10-28,59.91075897216797,62.26250076293945,62.3125,61.68000030517578,61.85499954223633,96572800
2019-10-29,58.52516174316406,60.8224983215332,62.4375,60.64250183105469,62.24250030517578,142839600
2019-10-30,58.5179328918457,60.814998626708984,61.32500076293945,60.3025016784668,61.189998626708984,124522000
2019-10-31,59.84098815917969,62.189998626708984,62.29249954223633,59.314998626708984,61.810001373291016,139162000
2019-11-01,61.539329528808594,63.95500183105469,63.98249816894531,62.290000915527344,62.3849983215332,151125200
2019-11-04,61.94346237182617,64.375,64.4625015258789,63.845001220703125,64.3324966430664,103272000
2019-11-05,61.854454040527344,64.28250122070312,64.54750061035156,64.08000183105469,64.26249694824219,79897600
2019-11-06,61.880924224853516,64.30999755859375,64.37249755859375,63.842498779296875,64.19249725341797,75864400
2019-11-07,62.59510040283203,64.85749816894531,65.0875015258789,64.52749633789062,64.68499755859375,94940400
2019-11-08,62.76642990112305,65.03500366210938,65.11000061035156,64.2125015258789,64.67250061035156,69986400
2019-11-11,63.26344680786133,65.55000305175781,65.61750030517578,64.56999969482422,64.57499694824219,81821200
2019-11-12,63.20553207397461,65.48999786376953,65.69750213623047,65.2300033569336,65.38749694824219,87388800
2019-11-13,63.811161041259766,66.11750030517578,66.19499969482422,65.26750183105469,65.28250122070312,102734400
2019-11-14,63.369625091552734,65.66000366210938,66.22000122070312,65.5250015258789,65.9375,89182800
2019-11-15,64.12240600585938,66.44000244140625,66.44499969482422,65.75250244140625,65.91999816894531,100206400
2019-11-18,64.44573211669922,66.7750015258789,66.85749816894531,66.05750274658203,66.44999694824219,86703200
2019-11-19,64.25029754638672,66.57250213623047,67.0,66.34750366210938,66.9749984741211,76167200
2019-11-20,63.502315521240234,65.79750061035156,66.5199966430664,65.0999984741211,66.38500213623047,106234400
2019-11-21,63.21760940551758,65.50250244140625,66.00250244140625,65.29499816894531,65.92250061035156,121395200
2019-11-22,63.162132263183594,65.44499969482422,65.79499816894531,65.20999908447266,65.64749908447266,65325200
2019-11-25,64.26959228515625,66.59249877929688,66.61000061035156,65.62999725341797,65.67749786376953,84020400
2019-11-26,63.76772689819336,66.07250213623047,66.79000091552734,65.625,66.73500061035156,105207600
2019-11-27,64.62427520751953,66.95999908447266,66.99500274658203,66.32749938964844,66.3949966430664,65235600
2019-11-29,64.48191833496094,66.8125,67.0,66.4749984741211,66.6500015258789,46617600
2019-12-02,63.736358642578125,66.04000091552734,67.0625,65.86250305175781,66.81749725341797,94487200
2019-12-03,62.59991455078125,64.86250305175781,64.88249969482422,64.07250213623047,64.57749938964844,114430400
2019-12-04,63.1524658203125,65.43499755859375,65.82749938964844,65.16999816894531,65.26750183105469,67181600
2019-12-05,64.07897186279297,66.3949966430664,66.47250366210938,65.68250274658203,65.94750213623047,74424400
2019-12-06,65.31673431396484,67.67749786376953,67.75,66.82499694824219,66.87000274658203,106075600
2019-12-09,64.40230560302734,66.7300033569336,67.69999694824219,66.22750091552734,67.5,128042400
2019-12-10,64.77872467041016,67.12000274658203,67.51750183105469,66.46499633789062,67.1500015258789,90420400
2019-12-11,65.33122253417969,67.69249725341797,67.7750015258789,67.125,67.20249938964844,78756800
2019-12-12,65.49769592285156,67.86499786376953,68.13999938964844,66.83000183105469,66.94499969482422,137310400
2019-12-13,66.38802337646484,68.7874984741211,68.82499694824219,67.73249816894531,67.86499786376953,133587600
2019-12-16,67.52445220947266,69.96499633789062,70.19750213623047,69.24500274658203,69.25,128186000
2019-12-17,67.65716552734375,70.10250091552734,70.44249725341797,69.69999694824219,69.89250183105469,114158400
2019-12-18,67.4954833984375,69.93499755859375,70.4749984741211,69.77999877929688,69.94999694824219,116028400
2019-12-19,67.56305694580078,70.00499725341797,70.29499816894531,69.73750305175781,69.875,98369200
2019-12-20,67.423095703125,69.86000061035156,70.6624984741211,69.63999938964844,70.55750274658203,275978000
2019-12-23,68.5233383178711,71.0,71.0625,70.09249877929688,70.13249969482422,98572000
2019-12-24,68.58848571777344,71.06749725341797,71.22250366210938,70.7300033569336,71.17250061035156,48478800
2019-12-26,69.94929504394531,72.47750091552734,72.49500274658203,71.17500305175781,71.20500183105469,93121200
2019-12-27,69.92276763916016,72.44999694824219,73.49250030517578,72.02999877929688,72.77999877929688,146266000
2019-12-30,70.33776092529297,72.87999725341797,73.17250061035156,71.30500030517578,72.36499786376953,144114400
2019-12-31,70.85167694091797,73.4124984741211,73.41999816894531,72.37999725341797,72.48249816894531,100805600
2020-01-02,72.46827697753906,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400
2020-01-03,71.76371765136719,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800
2020-01-06,72.33555603027344,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200
2020-01-07,71.995361328125,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000
2020-01-08,73.15351104736328,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200
2020-01-09,74.70733642578125,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400
2020-01-10,74.876220703125,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800
2020-01-13,76.47591400146484,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000
2020-01-14,75.44322204589844,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400
2020-01-15,75.11990356445312,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600
2020-01-16,76.0609130859375,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200
2020-01-17,76.90296173095703,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400
2020-01-21,76.3818130493164,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200
2020-01-22,76.65446472167969,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400
2020-01-23,77.02363586425781,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000
2020-01-24,76.80162811279297,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600
2020-01-27,74.54326629638672,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000
2020-01-28,76.65203857421875,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000
2020-01-29,78.25656127929688,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200
2020-01-30,78.14315032958984,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200
2020-01-31,74.67839050292969,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400
2020-02-03,74.47329711914062,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400
2020-02-04,76.93192291259766,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400
2020-02-05,77.55926513671875,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800
2020-02-06,78.46646118164062,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600
2020-02-07,77.39989471435547,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000
2020-02-10,77.76751708984375,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800
2020-02-11,77.29832458496094,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200
2020-02-12,79.13398742675781,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400
2020-02-13,78.57044982910156,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600
2020-02-14,78.5898208618164,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600
2020-02-18,77.15078735351562,79.75,79.9375,78.65249633789062,78.83999633789062,152531200
2020-02-19,78.26815795898438,80.90499877929688,81.14250183105469,80.0,80.0,93984000
2020-02-20,77.46517944335938,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000
2020-02-21,75.71176147460938,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000
2020-02-24,72.11542510986328,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200
2020-02-25,69.6727294921875,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600
2020-02-26,70.77798461914062,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800
2020-02-27,66.15135192871094,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600
2020-02-28,66.11267852783203,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000
2020-03-02,72.26778411865234,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200
2020-03-03,69.97264099121094,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600
2020-03-04,73.21827697753906,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400
2020-03-05,70.84329223632812,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800
2020-03-06,69.90250396728516,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800
2020-03-09,64.3737564086914,66.5425033569336,69.52249908447266,65.75,65.9375,286744800
2020-03-10,69.01004028320312,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000
2020-03-11,66.61329650878906,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800
2020-03-12,60.034915924072266,62.057498931884766,67.5,62.0,63.98500061035156,418474000
2020-03-13,67.22759246826172,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000
2020-03-16,58.578975677490234,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600
2020-03-17,61.15469741821289,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000
2020-03-18,59.65762710571289,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600
2020-03-19,59.20054244995117,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200
2020-03-20,55.4421501159668,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200
2020-03-23,54.26433181762695,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800
2020-03-24,59.708431243896484,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200
2020-03-25,59.3795166015625,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000
2020-03-26,62.50422668457031,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200
2020-03-27,59.916419982910156,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800
2020-03-30,61.62631607055664,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400
2020-03-31,61.50054168701172,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000
2020-04-01,58.264583587646484,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400
2020-04-02,59.236812591552734,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000
2020-04-03,58.385501861572266,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000
2020-04-06,63.47888946533203,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400
2020-04-07,62.74365997314453,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200
2020-04-08,64.34957122802734,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200
2020-04-09,64.81392669677734,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800
2020-04-13,66.0860595703125,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800
2020-04-14,69.4236068725586,71.76249694824219,72.0625,69.51249694824219,70.0,194994800
2020-04-15,68.78994750976562,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400
2020-04-16,69.33656311035156,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200
2020-04-17,68.39574432373047,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000
2020-04-20,66.97607421875,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200
2020-04-21,64.90582275390625,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600
2020-04-22,66.77534484863281,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400
2020-04-23,66.51656341552734,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400
2020-04-24,68.43688201904297,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200
2020-04-27,68.48524475097656,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600
2020-04-28,67.37512969970703,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800
2020-04-29,69.58809661865234,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800
2020-04-30,71.0561294555664,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000
2020-05-01,69.91217041015625,72.26750183105469,74.75,71.4625015258789,71.5625,240616800
2020-05-04,70.90133666992188,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000
2020-05-05,71.96548461914062,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200
2020-05-06,72.70796966552734,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600
2020-05-07,73.46012878417969,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200
2020-05-08,75.20861053466797,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400
2020-05-11,76.39203643798828,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400
2020-05-12,75.51904296875,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200
2020-05-13,74.60719299316406,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400
2020-05-14,75.06552124023438,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200
2020-05-15,74.6217269897461,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400
2020-05-18,76.3799057006836,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400
2020-05-19,75.93853759765625,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600
2020-05-20,77.4154281616211,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800
2020-05-21,76.8382568359375,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800
2020-05-22,77.33296203613281,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200
2020-05-26,76.80914306640625,79.18250274658203,81.05999755859375,79.125,80.875,125522000
2020-05-27,77.1438217163086,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200
2020-05-28,77.1777572631836,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800
2020-05-29,77.10257720947266,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400
2020-06-01,78.05077362060547,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200
2020-06-02,78.412109375,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800
2020-06-03,78.84376525878906,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200
2020-06-04,78.1647720336914,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400
2020-06-05,80.39096069335938,82.875,82.9375,80.80750274658203,80.8375015258789,137250400
2020-06-08,80.86627960205078,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400
2020-06-09,83.41987609863281,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400
2020-06-10,85.5660629272461,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600
2020-06-11,81.4579849243164,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400
2020-06-12,82.1612548828125,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000
2020-06-15,83.17736053466797,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800
2020-06-16,85.38174438476562,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800
2020-06-17,85.262939453125,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400
2020-06-18,85.29689025878906,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400
2020-06-19,84.80941772460938,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000
2020-06-22,87.02837371826172,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200
2020-06-23,88.8859634399414,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600
2020-06-24,87.31695556640625,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200
2020-06-25,88.47614288330078,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400
2020-06-26,85.75764465332031,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800
2020-06-29,87.73407745361328,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000
2020-06-30,88.46643829345703,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200
2020-07-01,88.29911041259766,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200
2020-07-02,88.29911041259766,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600
2020-07-06,90.6611328125,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600
2020-07-07,90.37982177734375,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400
2020-07-08,92.48477935791016,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000
2020-07-09,92.88248443603516,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800
2020-07-10,93.0449447631836,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200
2020-07-13,92.61573791503906,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200
2020-07-14,94.14835357666016,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200
2020-07-15,94.7958755493164,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000
2020-07-16,93.6294174194336,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600
2020-07-17,93.44024658203125,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800
2020-07-20,95.4094009399414,98.35749816894531,98.5,96.0625,96.4175033569336,90318000
2020-07-21,94.09258270263672,97.0,99.25,96.74250030517578,99.17250061035156,103433200
2020-07-22,94.35692596435547,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600
2020-07-23,90.0621337890625,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400
2020-07-24,89.83903503417969,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800
2020-07-27,91.96824645996094,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000
2020-07-28,90.45742797851562,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600
2020-07-29,92.19134521484375,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200
2020-07-30,93.306884765625,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000
2020-07-31,103.07504272460938,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800
2020-08-03,105.67228698730469,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200
2020-08-04,106.37798309326172,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600
2020-08-05,106.76358032226562,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800
2020-08-06,110.48847961425781,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800
2020-08-07,107.9764404296875,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600
2020-08-10,109.54584503173828,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600
2020-08-11,106.2879867553711,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400
2020-08-12,109.82036590576172,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000
2020-08-13,111.763916015625,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000
2020-08-14,111.6643295288086,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200
2020-08-17,111.3727798461914,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600
2020-08-18,112.30084991455078,115.5625,116.0,114.00749969482422,114.35250091552734,105633600
2020-08-19,112.44174194335938,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000
2020-08-20,114.93677520751953,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200
2020-08-21,120.85974884033203,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800
2020-08-24,122.30525970458984,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600
2020-08-25,121.3019027709961,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600
2020-08-26,122.95149993896484,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400
2020-08-27,121.48168182373047,125.01000213623047,127.48500061035156,123.8324966430664,127.14250183105469,155552400
2020-08-28,121.2848892211914,124.80750274658203,126.44249725341797,124.57749938964844,126.01249694824219,187630000
2020-08-31,125.39794921875,129.0399932861328,131.0,126.0,127.58000183105469,225702700
2020-09-01,130.39285278320312,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100
2020-09-02,127.69132232666016,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000
2020-09-03,117.46825408935547,120.87999725341797,128.83999633789062,120.5,126.91000366210938,257599600
2020-09-04,117.54598999023438,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200
2020-09-08,109.6357421875,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600
2020-09-09,114.00872039794922,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500
2020-09-10,110.28683471679688,113.48999786376953,120.5,112.5,120.36000061035156,182274400
2020-09-11,108.83889770507812,112.0,115.2300033569336,110.0,114.56999969482422,180860300
2020-09-14,112.10406494140625,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100
2020-09-15,112.27897644042969,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000
2020-09-16,108.96522521972656,112.12999725341797,116.0,112.04000091552734,115.2300033569336,154679000
2020-09-17,107.2257308959961,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000
2020-09-18,103.82451629638672,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900
2020-09-21,106.97308349609375,110.08000183105469,110.19000244140625,103.0999984741211,104.54000091552734,195713800
2020-09-22,108.65425109863281,111.80999755859375,112.86000061035156,109.16000366210938,112.68000030517578,183055400
2020-09-23,104.09662628173828,107.12000274658203,112.11000061035156,106.7699966430664,111.62000274658203,150718700
2020-09-24,105.16556549072266,108.22000122070312,110.25,105.0,105.16999816894531,167743300
2020-09-25,109.11096954345703,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400
2020-09-28,111.71533203125,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400
2020-09-29,110.86988830566406,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200
2020-09-30,112.54133605957031,115.80999755859375,117.26000213623047,113.62000274658203,113.79000091552734,142675200
2020-10-01,113.49370574951172,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400
2020-10-02,109.8301010131836,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000
2020-10-05,113.21188354492188,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800
2020-10-06,109.9661636352539,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200
2020-10-07,111.83195495605469,115.08000183105469,115.55000305175781,114.12999725341797,114.62000274658203,96849000
2020-10-08,111.72505950927734,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200
2020-10-09,113.66860961914062,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900
2020-10-12,120.888916015625,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800
2020-10-13,117.68206024169922,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500
2020-10-14,117.7695083618164,121.19000244140625,123.02999877929688,119.62000274658203,121.0,150712000
2020-10-15,117.30303955078125,120.70999908447266,121.19999694824219,118.1500015258789,118.72000122070312,112559200
2020-10-16,115.66075897216797,119.0199966430664,121.55000305175781,118.80999755859375,121.27999877929688,115393800
2020-10-19,112.70655822753906,115.9800033569336,120.41999816894531,115.66000366210938,119.95999908447266,120639300
2020-10-20,114.19336700439453,117.51000213623047,118.9800033569336,115.62999725341797,116.19999694824219,124423700
2020-10-21,113.5714111328125,116.87000274658203,118.70999908447266,116.44999694824219,116.66999816894531,89946000
2020-10-22,112.48303985595703,115.75,118.04000091552734,114.58999633789062,117.44999694824219,101988000
2020-10-23,111.7930908203125,115.04000091552734,116.55000305175781,114.27999877929688,116.38999938964844,82572600
2020-10-26,111.80279541015625,115.05000305175781,116.55000305175781,112.87999725341797,114.01000213623047,111850700
2020-10-27,113.3090591430664,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376953,92276800
2020-10-28,108.06145477294922,111.19999694824219,115.43000030517578,111.0999984741211,115.05000305175781,143937800
2020-10-29,112.06519317626953,115.31999969482422,116.93000030517578,112.19999694824219,112.37000274658203,146129200
2020-10-30,105.78750610351562,108.86000061035156,111.98999786376953,107.72000122070312,111.05999755859375,190272600
2020-11-02,105.7000503540039,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900
2020-11-03,107.3228988647461,110.44000244140625,111.48999786376953,108.7300033569336,109.66000366210938,107624400
2020-11-04,111.70563507080078,114.94999694824219,115.58999633789062,112.3499984741211,114.13999938964844,138235500
2020-11-05,115.67047882080078,119.02999877929688,119.62000274658203,116.87000274658203,117.94999694824219,126387100
